# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6029366869298861440	255.123760	-30.171398	-0.1552	-0.0578	1.1977	0.2201	-4.6180	0.3250	0.4534	0.3037	-0.1671	19.3164	2.0352	153	0	0.00000
6029366869302213120	255.123548	-30.169846	-0.1554	-0.0562	-3.3661	-12.109	-4.7624	1.3582	2.6799	1.4562	0.4147	20.5922	1.6766	153.1	0	0.21509
6029366869298913536	255.120595	-30.165901	-0.1580	-0.0523	-0.8290	-5.5606	-4.5975	0.4830	0.6997	0.4703	0.0014	19.9100	1.5539	151.3	2	0.01986
6029366869302231168	255.121835	-30.166292	-0.1569	-0.0527	-1.2746	3.0295	-2.7381	0.7046	1.0686	0.7372	0.1559	20.0483	1.4038	153.1	0	0.00000
6029366869298924160	255.120286	-30.164457	-0.1583	-0.0509	0.8525	-5.7717	-3.3159	0.4217	0.6120	0.4126	-0.0906	19.7506	1.3575	151.8	2	0.51321
6029366864994356736	255.120597	-30.163400	-0.1580	-0.0498	0.7881	-2.3858	3.8399	0.2623	0.3477	0.2291	-0.1390	18.9337	2.0634	153	2	0.00000
6029366869298921472	255.121168	-30.164055	-0.1575	-0.0505	0.8464	-2.7370	-5.6252	0.4567	0.6999	0.4224	-0.2485	19.6665	1.4051	153.2	2	0.00000
6029366869302254848	255.119624	-30.161080	-0.1588	-0.0475	-2.2396	7.1071	-9.3101	1.4516	1.8921	0.9722	0.0287	20.6145	nan	152.8	0	0.00000
6029366869298944640	255.120191	-30.161260	-0.1583	-0.0477	-2.4442	-4.9340	-4.9337	0.5213	0.7136	0.4921	-0.1604	19.7935	1.5282	153.2	0	0.01428
6029366864987672064	255.121158	-30.162149	-0.1575	-0.0486	0.6016	-1.4707	-5.7834	0.2430	0.2985	0.2016	-0.2306	18.6708	1.4805	152.4	1	0.00000
6029366869298930048	255.122076	-30.162436	-0.1567	-0.0488	-0.7293	-4.3122	-6.5022	0.3189	0.4648	0.3101	-0.2293	19.3277	1.5293	150.6	2	0.00000
6029366864992035328	255.122733	-30.161296	-0.1561	-0.0477	0.9804	-2.9813	-3.2164	0.1405	0.1866	0.1267	0.0092	17.9393	1.6408	151.8	1	0.00000
6029366869303670784	255.120522	-30.158183	-0.1581	-0.0446	-3.0083	0.4545	-7.0580	1.3332	1.9534	1.0657	-0.2315	20.6059	1.6938	150.8	2	0.00093
6029366864987684224	255.121924	-30.160398	-0.1568	-0.0468	-0.0822	-1.8360	-5.0124	0.0858	0.1089	0.0729	-0.1140	17.2772	1.6671	150.4	3	0.00000
6029366869303325952	255.122568	-30.160586	-0.1563	-0.0470	-0.1567	-4.4789	-2.6084	0.8549	1.4228	0.9211	-0.2009	20.3932	nan	152.2	0	0.30537
6029366869298950272	255.122163	-30.159191	-0.1566	-0.0456	0.9821	-6.6495	-5.6997	0.3293	0.4472	0.3062	-0.0196	19.4128	0.5439	152.5	0	0.00000
6029366869298950144	255.122722	-30.158921	-0.1562	-0.0453	0.0971	-2.1523	-3.6343	1.0506	1.3043	0.8930	-0.0222	20.2276	nan	156.1	0	0.08593
6029367075457421312	255.117459	-30.156850	-0.1607	-0.0433	-0.2933	-2.3868	-5.1964	0.2841	0.3834	0.2532	-0.1557	19.0351	1.5403	151.3	2	0.00000
6029366869402186752	255.118729	-30.157868	-0.1596	-0.0443	-0.1743	-5.9508	-4.8857	0.2920	0.3966	0.2615	-0.0762	19.1538	1.5064	153	3	0.00000
6029367071173281664	255.117813	-30.156679	-0.1604	-0.0431	-0.7007	-3.9766	-6.2367	0.7534	1.0542	0.7570	-0.7486	19.7171	nan	152.2	0	0.00046
6029367075460704256	255.118506	-30.156726	-0.1598	-0.0431	0.1898	-5.3543	-4.8919	0.4593	0.6300	0.4278	-0.2848	19.7826	1.3145	153.1	2	0.00065
6029366869402188288	255.120370	-30.155850	-0.1582	-0.0423	0.1293	-0.2126	-1.5869	0.2700	0.3654	0.2510	-0.0534	19.1874	1.4918	150.3	2	0.00000
6029366869298963840	255.121995	-30.157563	-0.1568	-0.0440	-0.0487	-3.8127	-7.8280	0.1837	0.2332	0.1617	-0.1014	18.5820	1.7054	154.5	2	0.00000
6029366869302262016	255.123493	-30.157914	-0.1555	-0.0443	-0.5337	-4.4558	-3.1923	0.8295	1.0952	0.7635	-0.2322	20.3924	1.8607	158.4	2	0.42791
6029366869302265728	255.123202	-30.157075	-0.1557	-0.0435	15.2714	-7.5027	7.6105	1.4040	2.0109	1.2241	0.1181	20.1966	1.5911	158.5	0	0.00000
6029366869301344128	255.123435	-30.156421	-0.1555	-0.0428	-0.4809	-1.7947	-2.8907	1.3212	1.6267	0.9233	-0.2489	20.3768	1.3667	157.1	0	0.11970
6029366869301344256	255.123463	-30.156125	-0.1555	-0.0425	0.0539	-3.0025	-1.3740	0.8932	1.1393	0.7617	-0.1310	20.3559	1.4169	156.6	0	0.10159
6029367075457434496	255.119427	-30.153682	-0.1590	-0.0401	0.5488	-3.4456	-8.4395	0.1966	0.2470	0.1697	-0.0540	18.4928	1.4229	150.4	1	0.00000
6029367075457423616	255.120642	-30.154347	-0.1580	-0.0408	-0.0612	-2.4048	1.5995	0.2929	0.3950	0.2695	-0.0316	19.2726	1.2013	152.6	2	0.00000
6029366864987721600	255.121765	-30.154678	-0.1570	-0.0411	0.1970	0.0720	-0.1188	0.3063	0.4125	0.2828	-0.0021	19.2683	nan	157.9	0	0.00000
6029366869298974208	255.122915	-30.155248	-0.1560	-0.0416	3.7948	-2.5995	-0.7982	0.5102	0.6612	0.4617	0.0243	19.4061	1.2891	157.7	1	0.00001
6029366869298974336	255.123557	-30.155134	-0.1554	-0.0415	0.3828	0.3834	-4.4476	0.1035	0.1342	0.0905	-0.0710	17.6844	1.4216	154.8	3	0.00000
6029367075460709632	255.121206	-30.153969	-0.1575	-0.0404	1.1541	-0.4108	-7.0293	0.8045	0.9662	0.6649	-0.2809	20.2607	nan	156.3	0	0.00001
6029366864992040832	255.121917	-30.154232	-0.1569	-0.0406	0.1670	-3.0898	-0.1180	0.1473	0.1867	0.1290	-0.0986	18.2229	1.5749	158.6	0	0.00000
6029366869298982144	255.123299	-30.154237	-0.1557	-0.0406	-0.4574	-1.0225	-6.4763	0.4222	0.5983	0.4057	-0.0318	19.8352	1.3766	154.7	2	0.00000
6029366869298969344	255.124187	-30.154621	-0.1549	-0.0410	0.6159	-6.8516	-1.8456	0.7968	1.2352	0.8408	0.3939	20.2549	nan	152.1	0	0.32156
6029367075457476736	255.115638	-30.150384	-0.1623	-0.0368	-1.9168	-0.0169	5.5475	0.5766	0.8220	0.5770	0.1985	19.5390	nan	151.3	0	0.00000
6029367075460727424	255.116480	-30.151378	-0.1616	-0.0378	1.0145	-4.3069	-6.2646	1.1437	1.8784	0.9900	-0.1283	20.5189	1.4485	152.6	0	0.01704
6029367075457471488	255.116243	-30.150248	-0.1618	-0.0367	-0.0371	-4.8608	-6.4533	0.1552	0.2028	0.1468	-0.0090	18.2923	nan	152.7	0	0.00000
6029367075457471616	255.116755	-30.150265	-0.1613	-0.0367	-0.0681	-2.1604	-6.0137	0.1367	0.1801	0.1220	-0.0141	18.0756	1.2570	153.2	0	0.00000
6029367075457466880	255.117180	-30.150835	-0.1610	-0.0372	0.3608	-3.2511	-6.4477	0.2339	0.3188	0.2138	0.0168	18.8881	1.8038	153.1	2	0.00000
6029367075560629632	255.115584	-30.149755	-0.1623	-0.0362	0.2081	-5.0072	-8.1365	0.0755	0.0998	0.0677	-0.0340	17.1115	1.6685	151.6	3	0.00000
6029367075457483776	255.115471	-30.149131	-0.1624	-0.0355	0.1500	-1.2628	-0.1389	0.4062	0.5616	0.3810	-0.0236	19.7575	nan	151.7	0	0.00000
6029367075457484288	255.116362	-30.148442	-0.1617	-0.0349	0.0241	-1.4610	-3.1663	0.3387	0.4721	0.3210	0.0078	19.4916	1.3800	153.2	2	0.00000
6029367075457437952	255.119890	-30.152996	-0.1586	-0.0394	0.0441	-4.2744	-5.1555	0.3122	0.4330	0.2963	-0.0135	19.3681	1.2760	151.1	2	0.00000
6029367075457432320	255.120938	-30.152797	-0.1577	-0.0392	0.3515	-3.6383	-2.8523	0.2521	0.3396	0.2334	-0.0371	19.0723	1.5409	156.7	2	0.04005
6029367075460722432	255.119297	-30.151566	-0.1591	-0.0380	-0.3257	-3.5545	-6.4729	0.9932	2.0071	1.0371	0.4399	20.4012	nan	150.6	0	0.00358
6029367075457458688	255.119054	-30.150749	-0.1593	-0.0372	-0.0238	-5.9488	-9.9083	0.4851	0.6904	0.4695	-0.0490	19.8906	1.4311	150.5	0	0.00000
6029367075462091008	255.118777	-30.149819	-0.1596	-0.0362	1.1175	-7.2091	-10.046	1.0335	2.0367	1.0327	0.1200	20.4243	1.1262	150.5	2	0.00000
6029367075565585792	255.120418	-30.149342	-0.1582	-0.0357	0.6969	-4.7011	-2.3493	0.5895	0.6902	0.5208	-0.1503	19.8475	nan	158.3	0	0.53398
6029367075457476480	255.118217	-30.148604	-0.1601	-0.0350	0.3022	-1.7511	-4.5007	0.3770	0.5629	0.3764	-0.0073	19.6315	1.3321	150.3	2	0.00000
6029367075560625280	255.120798	-30.149303	-0.1578	-0.0357	0.1972	-8.4237	-0.6589	0.1253	0.1471	0.1044	-0.1428	17.3920	1.4747	158.7	0	0.00000
6029367071173286784	255.122746	-30.150708	-0.1562	-0.0371	0.0158	-4.5615	-1.9971	0.2197	0.2738	0.1921	-0.1564	18.8018	1.3575	152.9	1	0.14035
6029367075457514240	255.114373	-30.145492	-0.1634	-0.0319	0.1230	-0.5514	-1.9611	0.4007	0.5481	0.3697	-0.0163	19.6605	1.9518	151.1	0	0.00000
6029367075457514368	255.114288	-30.144963	-0.1635	-0.0314	-0.0755	-7.0311	-1.1842	0.4440	0.6469	0.4199	0.0693	19.6000	1.5920	151.2	0	0.01870
6029367075457498624	255.115906	-30.146734	-0.1621	-0.0331	-1.7033	-5.2940	0.3882	0.4388	0.5777	0.3950	-0.0215	19.6225	nan	153.2	0	0.00000
6029367071146210944	255.115987	-30.146104	-0.1620	-0.0325	0.2024	-1.6407	-4.5386	0.1784	0.2284	0.1576	-0.1079	18.5690	1.5805	153.1	0	0.00000
6029367075457507968	255.115777	-30.145502	-0.1622	-0.0319	0.5169	-6.6772	0.3382	0.2976	0.4029	0.2732	0.1176	19.0200	1.5460	153.1	0	0.00000
6029367075460756992	255.114132	-30.143504	-0.1636	-0.0299	-0.4966	-6.2029	-2.2331	0.9556	1.2755	0.9235	-0.1045	20.4829	0.9780	151.6	2	0.46124
6029367075457531136	255.115260	-30.142538	-0.1626	-0.0290	0.0425	-2.9701	-0.3489	0.3423	0.4304	0.2879	-0.0863	19.3391	1.3476	153.1	2	0.00000
6029367071166188032	255.116365	-30.143169	-0.1617	-0.0296	-1.2243	-4.1407	-5.2264	0.6664	0.8484	0.5360	0.1096	19.3458	1.6229	151.1	0	0.00458
6029367453414638848	255.117489	-30.143073	-0.1607	-0.0295	0.5584	-6.2880	-5.7637	0.7811	1.4443	0.9803	-0.7648	19.9340	nan	151.2	0	0.00035
6029367453414638976	255.117595	-30.142898	-0.1606	-0.0293	0.9125	-6.4637	-9.4422	0.5825	0.6673	0.4402	-0.4012	19.6696	1.7509	151.8	0	0.00000
6029367075460738944	255.118291	-30.147472	-0.1600	-0.0339	1.1813	-3.1584	-7.0399	0.9088	1.2220	0.8249	-0.3646	20.4046	1.5913	150.7	2	0.00009
6029367075457473792	255.120138	-30.147630	-0.1584	-0.0340	0.4984	-1.6897	-4.6662	0.7364	0.9083	0.6208	0.0059	19.7178	1.2325	158.6	0	0.00317
6029367453414588032	255.120985	-30.147300	-0.1577	-0.0337	-0.2974	-5.0938	-3.1175	0.3329	0.4283	0.2905	-0.0574	19.3446	1.0885	156.6	2	0.82298
6029367075560626048	255.121363	-30.147915	-0.1574	-0.0343	-0.2940	-2.1802	-3.9196	0.2919	0.3709	0.2528	-0.0672	19.1659	1.1575	155.6	2	0.00000
6029367453414589952	255.122059	-30.147096	-0.1568	-0.0335	-0.8851	-6.5507	-0.5457	1.0709	1.1615	0.8978	-0.0382	20.2475	1.2995	152.2	2	0.19645
6029367453416945024	255.123139	-30.148128	-0.1558	-0.0345	1.0870	-4.7458	-6.2614	0.5550	0.8013	0.5378	0.1094	19.9592	1.1540	151.6	2	0.00000
6029367453414595968	255.121311	-30.146776	-0.1574	-0.0332	0.9255	-6.4223	-7.3709	0.5445	0.8361	0.5566	0.2709	19.9850	nan	154.5	0	0.00000
6029367453417861504	255.121417	-30.146161	-0.1573	-0.0326	-0.2651	-10.115	-5.9684	1.0860	1.6548	0.9615	0.0943	20.5016	1.0344	153.5	2	0.00622
6029367453417873152	255.118107	-30.144266	-0.1602	-0.0307	-0.6688	-1.8129	-3.4801	0.6094	0.9215	0.6184	0.1264	19.9876	1.2790	152.9	2	0.00623
