# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
5842483943061906816	186.736651	-72.426672	 0.0898	 0.2321	0.2553	-5.2044	1.0654	0.4416	0.5232	0.4824	-0.1518	20.1415	1.5228	20.1	2	0.00015
5842483943062881792	186.751683	-72.429459	 0.0943	 0.2293	0.5704	-7.8808	0.3467	0.3312	0.3549	0.4123	0.0410	19.7470	1.7417	20.14	2	0.00000
5842483938767391488	186.744671	-72.429147	 0.0922	 0.2296	0.1633	-10.308	3.4170	0.2590	0.2824	0.2938	-0.0209	19.5426	2.0538	20.16	2	0.00000
5842484110564473472	186.674759	-72.419409	 0.0712	 0.2395	-0.3075	-6.7554	2.9017	0.4867	0.7048	0.5494	-0.1707	20.2637	1.4667	20.06	3	0.85993
5842484110564931712	186.656179	-72.418686	 0.0655	 0.2402	1.9908	-34.860	-0.6690	0.1937	0.2014	0.2165	0.0432	19.0439	3.1586	20.09	1	0.00000
5842484870782201344	186.639931	-72.419277	 0.0606	 0.2396	0.3117	-5.9628	0.0834	0.0522	0.0553	0.0608	0.1236	16.8490	1.5200	20.17	3	0.00000
5842484144925849472	186.709631	-72.423365	 0.0817	 0.2355	0.4454	-6.2438	1.1635	0.3029	0.3160	0.3517	-0.0353	19.7314	1.6438	20.08	2	0.00000
5842484217940779520	186.692797	-72.422034	 0.0766	 0.2368	1.4726	-12.737	-3.0510	0.6598	0.8386	1.0850	0.1148	20.4748	2.2040	20.1	0	0.00000
5842484110573597568	186.685350	-72.421061	 0.0743	 0.2378	-0.1153	-9.1926	0.8586	0.4172	0.5246	0.5999	0.0463	20.0249	1.5577	20.09	2	0.00000
5842484149221997824	186.708457	-72.425825	 0.0813	 0.2330	1.3798	-6.1433	-3.3391	0.9611	1.0214	1.3160	-0.3185	20.6630	1.6222	20.19	0	0.00003
5842484149221998464	186.708813	-72.429033	 0.0814	 0.2298	-2.1649	-3.7233	1.3229	1.2443	1.3810	1.5127	-0.5806	20.7844	nan	20.32	0	0.23576
5842484149221794560	186.702717	-72.427305	 0.0796	 0.2315	1.2350	-5.2201	-0.5268	0.7961	1.1528	1.2377	-0.0975	20.5600	1.2452	20.27	2	0.00743
5842484144933361280	186.707393	-72.428711	 0.0810	 0.2301	0.5057	-2.5596	0.9729	0.0770	0.0827	0.0903	0.0671	17.6773	1.5009	20.31	3	0.00000
5842484149227692288	186.698307	-72.429632	 0.0782	 0.2292	0.3394	-5.7469	3.3627	0.2540	0.2665	0.2978	0.0085	19.5288	1.2857	20.39	2	0.80880
5842484046142343936	186.692865	-72.429392	 0.0766	 0.2295	0.4083	-10.553	-0.3813	0.5383	0.5917	0.6328	0.0846	20.3707	2.3665	20.4	2	0.00000
5842484114867958272	186.679303	-72.420168	 0.0725	 0.2387	0.2061	-8.5388	0.8177	0.2767	0.3032	0.3174	0.0176	19.6111	1.5028	20.07	2	0.00000
5842484110573571840	186.662845	-72.420531	 0.0676	 0.2383	0.1379	-6.5138	0.1097	0.3205	0.3408	0.3624	0.0409	19.7518	1.4950	20.15	2	0.00000
5842484114867957120	186.666505	-72.421469	 0.0687	 0.2374	0.0724	-9.1215	-0.8394	0.1883	0.2020	0.2236	0.0476	19.0692	1.5861	20.17	3	0.00000
5842484114861759360	186.659983	-72.421199	 0.0667	 0.2377	0.3484	-6.6377	1.1000	0.5061	0.6100	0.5828	-0.0323	20.2996	1.2970	20.18	2	0.00522
5842484114862040704	186.656373	-72.421545	 0.0656	 0.2373	3.6510	-2.6077	2.7530	1.1045	1.8328	1.2342	-0.1335	20.6568	2.4738	20.21	0	0.13589
5842484110566124032	186.657770	-72.422136	 0.0660	 0.2367	0.5514	-8.0012	-0.5115	0.1560	0.1706	0.1699	0.0845	18.7514	1.7899	20.23	3	0.00000
5842484110566117504	186.653944	-72.423272	 0.0649	 0.2356	0.1253	-9.6712	-0.5593	0.0963	0.1135	0.1090	0.1047	18.0044	1.4305	20.29	3	0.00000
5842484114867956608	186.641412	-72.421349	 0.0611	 0.2376	1.4405	-2.8110	0.0406	0.0354	0.0391	0.0417	0.0995	16.1804	1.6715	20.25	3	0.00000
