# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
4365611300341097856	254.071530	 -4.353464	-0.2156	-0.2532	1.2315	-1.1058	-8.8598	0.6585	0.7660	0.6626	-0.3893	20.2894	1.4883	7	2	0.00003
4365624253967596544	254.025655	 -4.304612	-0.2613	-0.2043	0.0638	-2.3998	-11.932	0.1135	0.1265	0.0964	-0.1442	17.8304	0.9817	7.01	3	0.00000
4365624253958143104	254.025932	 -4.303801	-0.2611	-0.2035	0.3992	0.4510	-5.0300	0.3086	0.3570	0.2748	-0.1924	19.3135	1.6642	7.018	3	0.00000
4365624249663323648	254.031187	 -4.306354	-0.2558	-0.2061	0.1090	-1.6090	-9.2837	0.1407	0.1549	0.1184	-0.1237	18.0522	1.1183	7.049	3	0.00000
4365624322682200576	254.021581	 -4.296478	-0.2654	-0.1962	-0.5476	-4.0846	1.0866	1.6818	1.7002	1.4597	-0.1315	20.8864	1.2756	7.03	1	0.00000
4365612120679311360	254.057999	 -4.340111	-0.2291	-0.2398	1.2524	-14.286	-35.119	1.1164	1.2636	1.0204	-0.2804	20.6842	1.4473	7.011	0	0.00000
4365612223755334272	254.055631	 -4.335790	-0.2314	-0.2355	-0.0204	-5.8903	-8.5332	0.3838	0.4488	0.3538	-0.2117	19.6795	1.2507	7.029	2	0.00000
4365612223755334400	254.055110	 -4.334536	-0.2319	-0.2343	0.2023	-2.1336	0.6519	1.0357	1.3744	0.9258	-0.0845	20.6213	1.2379	7.035	0	0.00000
4365612223758524672	254.055632	 -4.333978	-0.2314	-0.2337	1.3510	-2.4716	3.0617	0.7896	0.9135	0.7392	-0.3327	20.4361	1.9962	7.044	0	0.00000
4365612223758524544	254.055475	 -4.333038	-0.2316	-0.2328	-0.3180	-4.8111	-6.3189	1.7667	1.9601	1.5243	-0.2199	20.8559	1.6035	7.051	2	0.46541
4365612429913775872	254.048765	 -4.322797	-0.2383	-0.2225	1.4623	-8.1071	-10.396	0.9383	1.1768	0.8992	-0.1070	20.5983	1.3458	7.079	2	0.00001
4365612051959836800	254.060785	 -4.344916	-0.2263	-0.2446	1.4300	-7.8642	-8.4193	0.9008	1.0212	0.8812	-0.1150	20.4614	1.0802	6.992	3	0.00422
4365612051956632704	254.061584	 -4.344826	-0.2255	-0.2446	1.5786	-2.6510	-14.698	0.4762	0.5699	0.4119	-0.1269	19.8535	1.1415	6.999	2	0.00000
4365612159340392832	254.061357	 -4.341032	-0.2257	-0.2408	0.7062	-16.399	-12.349	0.0886	0.1004	0.0778	-0.1901	17.4058	1.2241	7.031	3	0.00000
