# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6751350218904415104	295.155151	-30.871520	 0.1342	 0.0931	0.7605	-3.2799	-9.0197	0.4272	0.3514	0.3459	0.3923	19.5689	0.9203	18.91	3	0.99600
6751350218911372800	295.157468	-30.870560	 0.1362	 0.0941	0.8504	0.2701	-0.5240	0.0311	0.0281	0.0244	0.1297	14.1116	0.8501	18.74	1	0.00000
6751350218904376064	295.160247	-30.869688	 0.1386	 0.0950	-0.0098	-0.1472	-3.8197	0.4067	0.3531	0.3527	0.4210	19.6009	0.7923	18.21	3	0.00000
6751344407813871488	295.138441	-30.872920	 0.1199	 0.0918	-1.3117	-2.8717	-8.3490	0.8644	0.9348	0.7699	0.1395	20.2237	0.8258	22.86	3	0.97676
6751344407813799424	295.139738	-30.872240	 0.1210	 0.0924	-0.2484	-3.5274	-9.0887	0.3063	0.3007	0.2955	0.4469	19.2876	0.8947	22.39	1	0.99855
6751344407812845824	295.141689	-30.872060	 0.1227	 0.0926	0.4312	-3.6076	-8.9127	0.2447	0.2408	0.2371	0.4344	18.9812	0.8509	21.81	3	0.99306
6751350287624062848	295.142615	-30.870990	 0.1235	 0.0937	-0.1602	-3.4027	-9.3715	1.1777	1.4058	1.1780	0.0978	20.5715	nan	21.24	0	0.97823
6751350283328106624	295.143034	-30.870882	 0.1238	 0.0938	0.5322	-2.5794	-3.4305	0.3406	0.3331	0.3310	0.4489	19.3541	1.2338	21.08	2	0.00000
6751350283328112896	295.147271	-30.868028	 0.1275	 0.0966	0.1157	0.2822	-6.6045	0.1374	0.1301	0.1310	0.3616	17.9530	1.0812	19.46	3	0.00000
6751350287628663040	295.138041	-30.864647	 0.1195	 0.1000	-2.1468	-1.4938	-1.6902	1.9491	1.9236	1.4084	0.3159	20.7378	0.6605	20.85	0	0.00008
6751350283328120960	295.140260	-30.863472	 0.1214	 0.1012	0.3304	-6.3302	-6.9931	0.5543	0.5111	0.4656	0.3362	19.9324	1.1099	20	1	0.00000
6751350287630877824	295.145893	-30.865271	 0.1263	 0.0994	0.4154	-0.4732	-6.6233	0.2898	0.2838	0.2826	0.4530	19.0353	1.6577	19.28	3	0.00000
6751350287628661248	295.153968	-30.864705	 0.1332	 0.1000	-0.7001	-2.0662	-8.5158	0.7880	0.8951	0.7105	0.0309	20.2827	0.8656	18.58	3	0.93969
6751350287624015104	295.153726	-30.863069	 0.1330	 0.1016	0.2426	-2.6023	-9.3841	0.4490	0.3924	0.3856	0.3767	19.6685	0.9114	18.39	3	0.97972
6751350287624040320	295.152781	-30.862256	 0.1322	 0.1024	1.9655	-2.9920	-1.7974	0.4039	0.3744	0.3480	0.1785	18.6814	1.1523	18.43	0	0.00000
6751350283328124032	295.154249	-30.862003	 0.1335	 0.1027	-0.0960	-3.4530	-9.1814	0.1835	0.1712	0.1714	0.3931	18.4210	0.8880	18.11	0	0.99932
6751350287624024064	295.154304	-30.861424	 0.1335	 0.1032	0.1925	-3.3135	-9.5701	0.1769	0.1585	0.1504	0.3149	18.3979	0.7261	17.98	3	0.99923
6751350321988397184	295.160294	-30.862052	 0.1386	 0.1026	-2.0247	1.5971	-1.4341	2.4466	2.3933	1.5920	-0.1415	20.7264	2.4638	16.68	0	0.00001
6751350012750780160	295.162161	-30.888569	 0.1402	 0.0761	-0.2094	-3.7678	-9.6603	0.9801	1.0323	0.7413	-0.0230	20.3387	1.2241	19.57	2	0.99087
6751350008450176768	295.163127	-30.887462	 0.1410	 0.0772	0.1391	-2.5939	-0.9929	0.8521	0.7818	0.7484	0.2247	20.3306	1.1507	19.26	2	0.00000
6751350012753838720	295.170042	-30.886908	 0.1470	 0.0777	-1.0563	-0.1912	-3.9026	2.1003	2.4503	1.9455	0.1598	20.6768	2.4897	18.63	0	0.13628
6751350008450170496	295.172922	-30.892568	 0.1494	 0.0721	-0.3239	-3.4124	-0.0567	1.2414	1.4413	1.1969	0.2188	20.6017	1.1152	18.69	0	0.00000
6751350008450178176	295.176522	-30.887548	 0.1525	 0.0771	0.1902	-3.9572	-3.6794	0.5832	0.5029	0.4940	0.3387	19.9875	0.8555	17.23	3	0.00000
6751350008455723392	295.175639	-30.887061	 0.1518	 0.0776	-0.6907	-3.0686	-9.9021	0.5903	0.5388	0.5374	0.4894	20.0258	0.9695	17.4	3	0.99010
6751350008450179200	295.172902	-30.885902	 0.1494	 0.0787	0.0685	-3.2300	-9.4069	0.2509	0.2220	0.2263	0.3913	18.8179	0.8548	17.94	3	0.99912
6751350008450178304	295.176318	-30.885751	 0.1524	 0.0789	-0.7219	-4.4108	-9.4939	0.6185	0.5563	0.5938	0.5247	20.0672	1.0954	16.99	3	0.98491
6751350008450180480	295.166153	-30.885704	 0.1436	 0.0789	0.4287	-3.4322	-8.9735	0.3503	0.3034	0.2991	0.3957	19.3788	0.9474	18.88	3	0.99695
6751350012749688576	295.167309	-30.885315	 0.1446	 0.0793	-1.5726	-2.4103	-8.7902	0.9687	0.8754	0.8193	0.3135	20.3481	1.1693	18.81	0	0.97601
6751350012752911744	295.166840	-30.884199	 0.1442	 0.0804	1.2820	5.4793	0.4377	0.2119	0.1859	0.1791	0.3435	18.6533	2.3703	18.79	2	0.00000
6751350218904250112	295.161731	-30.880732	 0.1399	 0.0839	0.0785	2.3070	-9.6652	0.4324	0.3804	0.3717	0.3840	19.5324	2.0453	18.93	0	0.00000
6751350218911347712	295.164311	-30.881015	 0.1421	 0.0836	0.5698	-0.9808	-6.9677	0.0387	0.0366	0.0327	0.1696	15.6978	0.9871	18.81	1	0.00000
6751350214608618752	295.163817	-30.878366	 0.1416	 0.0863	0.9428	-3.8244	-9.6936	0.5690	0.4888	0.4862	0.4171	19.9988	1.0494	18.7	3	0.99453
6751350008450187008	295.168121	-30.879203	 0.1453	 0.0854	0.6020	-3.8087	-8.8734	0.7563	0.6270	0.6116	0.3392	20.1303	1.0690	18.04	1	0.98652
6751350008450181632	295.172559	-30.883253	 0.1491	 0.0814	0.7266	2.0385	-4.1678	1.0101	0.8466	0.7556	0.3424	20.2865	1.3470	17.59	2	0.00000
6751350047114332416	295.172310	-30.878596	 0.1489	 0.0860	0.5275	-2.7674	-9.2974	0.4703	0.3829	0.3738	0.3830	19.6650	0.9248	16.84	2	0.98880
6751349978389938688	295.183805	-30.889884	 0.1588	 0.0747	0.3192	-3.4872	-9.9221	0.8902	0.7478	0.7009	0.1597	20.2736	1.1280	15.9	3	0.99015
6751349974090435072	295.187112	-30.889555	 0.1616	 0.0751	0.5287	-2.9479	-5.1934	0.1459	0.1273	0.1168	0.2266	17.9125	1.0232	15.62	3	0.00000
6751349978394843776	295.186575	-30.887552	 0.1612	 0.0771	0.9835	-4.0850	-10.169	0.5870	0.4507	0.4247	0.3419	19.7494	1.0355	15.57	2	0.97786
6751349974090435712	295.189790	-30.888587	 0.1639	 0.0760	0.9212	9.5371	-6.1131	0.2088	0.1894	0.1771	0.2968	18.5693	1.9879	15.32	3	0.00000
6751349974091481216	295.191157	-30.888025	 0.1651	 0.0766	-0.6150	-6.7434	-0.6377	1.7270	1.5998	1.4866	0.2410	19.7681	2.3849	15.15	0	0.00000
