# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6045373319049695744	245.432862	-26.803479	-0.4140	-0.2785	0.3049	-3.6888	-1.6686	0.1348	0.1904	0.1179	-0.1805	18.0608	1.4185	15.28	3	0.00000
6045373319049693952	245.435948	-26.805160	-0.4113	-0.2801	0.4490	-3.9480	-6.1717	0.2015	0.2820	0.1802	-0.1583	18.7306	1.9499	15.29	3	0.00000
6045373319049696768	245.433682	-26.800814	-0.4133	-0.2758	0.5428	-1.8009	-0.7245	0.0676	0.0928	0.0631	-0.2493	16.9033	1.4451	15.3	3	0.00000
6045373387765952768	245.426876	-26.796526	-0.4194	-0.2715	-1.9937	-8.4559	-9.1039	2.4028	2.7038	2.0688	-0.0295	20.8674	1.1065	15.27	0	0.00001
6045373383465798528	245.432582	-26.799282	-0.4143	-0.2743	0.0515	0.7050	-6.9627	0.2434	0.3369	0.2249	-0.2194	18.9903	1.4350	15.3	3	0.00000
6045373314752040832	245.433892	-26.799155	-0.4131	-0.2742	0.6141	-3.8443	-1.1238	0.1421	0.1982	0.1391	-0.3534	18.1267	1.4458	15.31	3	0.00000
6045373353409435392	245.437762	-26.799642	-0.4097	-0.2746	0.0528	-2.1362	-0.8711	0.2689	0.3862	0.2462	-0.2462	19.0434	1.5602	15.34	2	0.00000
6045373417831249920	245.432313	-26.793950	-0.4146	-0.2690	0.2959	-3.5344	-0.8119	0.2169	0.2962	0.2039	-0.3315	18.7374	1.4579	15.33	3	0.00000
6045373417825101568	245.437510	-26.791946	-0.4099	-0.2669	1.1589	-4.8032	-3.8503	0.6657	0.9707	0.6408	-0.2403	20.4039	1.4309	15.37	2	0.00000
6045373697006832256	245.409983	-26.768473	-0.4346	-0.2435	0.0773	-0.4842	-2.1587	0.0278	0.0388	0.0283	-0.3703	14.9974	2.0405	15.29	3	0.00000
6045373697003394688	245.411880	-26.766277	-0.4329	-0.2413	0.2985	1.1069	-2.4289	0.3870	0.5698	0.3861	-0.2296	19.6344	1.9915	15.31	2	0.00000
6045373628287348608	245.425280	-26.784847	-0.4209	-0.2599	0.2923	5.9355	-3.4800	0.3234	0.4775	0.3088	-0.2180	19.3688	1.6545	15.32	2	0.00000
6045373623983547520	245.418915	-26.778813	-0.4266	-0.2539	0.7984	-11.191	0.1379	0.2777	0.3922	0.2652	-0.3027	19.1327	2.3635	15.3	3	0.00000
6045373628287351680	245.421304	-26.779846	-0.4244	-0.2549	0.1379	-3.6036	-4.9361	0.1725	0.2410	0.1667	-0.3321	18.4445	1.4737	15.32	3	0.00000
6045373422125473536	245.426864	-26.785302	-0.4195	-0.2603	1.8695	-3.7357	-5.6919	0.6419	0.9335	0.6040	-0.1850	20.1866	2.0681	15.33	0	0.00000
6045373422125472256	245.429645	-26.786566	-0.4170	-0.2616	0.4181	-5.4107	-6.2573	0.6637	0.9414	0.6296	-0.2207	20.3289	1.5660	15.34	2	0.00000
6045373417825540992	245.437204	-26.789360	-0.4102	-0.2643	-0.2839	-2.8647	0.2347	0.6763	0.8608	0.5766	-0.1963	20.0688	1.7161	15.38	2	0.00000
6045373623983544064	245.428344	-26.783004	-0.4182	-0.2580	1.0082	-12.064	-6.2958	0.0457	0.0615	0.0402	-0.2668	15.2210	1.3677	15.35	0	0.00000
6045373422128917504	245.433501	-26.784671	-0.4135	-0.2597	0.0872	-4.2176	-3.8817	0.1614	0.2105	0.1371	-0.2307	18.2847	1.4850	15.38	3	0.00000
6045373417831256448	245.434009	-26.783027	-0.4131	-0.2580	1.1078	3.5945	-0.3082	0.4540	0.6031	0.3818	-0.1914	19.7137	1.8434	15.39	2	0.00000
6045373422128917888	245.435730	-26.783530	-0.4116	-0.2585	0.3951	-7.3349	-3.9859	0.1887	0.2578	0.1653	-0.2855	18.5267	1.4367	15.4	3	0.00000
6045373417825113216	245.433753	-26.782347	-0.4133	-0.2573	-1.6579	-2.5611	-1.1455	1.1650	1.4788	0.8544	-0.0391	20.4589	0.8049	15.39	2	0.00000
6045373422125474688	245.434297	-26.782425	-0.4128	-0.2574	0.4192	1.3731	-2.7393	0.7152	1.0046	0.6710	-0.3459	20.2624	nan	15.4	0	0.00000
6045373623983553152	245.418996	-26.775293	-0.4265	-0.2503	0.7414	-1.3196	-7.7730	0.4542	0.6347	0.4248	-0.2575	19.8502	1.7094	15.32	2	0.00000
6045373623989639680	245.420417	-26.775722	-0.4253	-0.2508	0.4310	-5.4175	-6.7730	0.3519	0.4750	0.3101	-0.2105	19.4507	1.8961	15.33	2	0.00000
6045373623989651456	245.424172	-26.776506	-0.4219	-0.2515	0.0896	0.1222	-2.3696	0.4315	0.6087	0.3849	-0.1385	19.8522	1.6322	15.35	2	0.00000
6045373628283911424	245.425804	-26.774265	-0.4205	-0.2493	0.2017	-4.9819	-4.6552	0.4795	0.6295	0.3958	-0.1798	19.8675	1.8087	15.38	2	0.00000
6045373628284232704	245.422682	-26.768075	-0.4233	-0.2431	-0.0936	-7.0695	-7.5573	1.6872	2.4703	1.6724	-0.2452	20.8801	1.4420	15.38	2	0.00000
6045373628287441536	245.429832	-26.777927	-0.4168	-0.2529	0.9602	-0.8609	-5.9309	1.4745	1.7643	1.0627	-0.3140	20.7796	1.1314	15.39	3	0.00000
6045373731367071232	245.429388	-26.769531	-0.4173	-0.2445	-0.0470	-11.254	0.9358	0.3213	0.4526	0.2976	-0.1720	19.4242	1.6436	15.42	2	0.00000
6045373731366568448	245.433351	-26.771055	-0.4137	-0.2461	0.6497	-6.8560	-12.324	0.0491	0.0661	0.0452	-0.2763	16.3008	1.4334	15.44	3	0.00000
6045359364691916672	245.526641	-26.900335	-0.3301	-0.3751	0.8645	-1.3672	-0.8984	0.4812	0.6093	0.3922	-0.2941	19.8557	1.9130	15.27	2	0.00000
6045360189325666304	245.512667	-26.886837	-0.3426	-0.3616	0.4778	4.7618	-1.3356	0.2604	0.3506	0.2176	-0.1908	19.1217	1.3751	15.29	3	0.00000
6045360124910245248	245.514720	-26.889993	-0.3407	-0.3648	-0.1116	-4.9805	-6.2873	0.2495	0.3202	0.2031	-0.2468	18.9987	1.5545	15.28	3	0.00000
6045360120606172160	245.520717	-26.894496	-0.3354	-0.3692	-0.0226	-11.588	-9.1599	0.4027	0.5054	0.3266	-0.2657	19.5993	1.3593	15.28	2	0.00000
6045360124910118912	245.525976	-26.897526	-0.3307	-0.3723	0.5538	-0.3113	-5.0854	0.1526	0.1900	0.1225	-0.3202	18.0779	1.4707	15.29	3	0.00000
6045360124910119680	245.527023	-26.893780	-0.3297	-0.3685	-0.5558	-4.5506	-0.7629	0.6148	0.8287	0.5691	-0.2842	20.2522	1.4473	15.32	2	0.00000
6045360124910663936	245.520727	-26.888719	-0.3354	-0.3635	0.6525	-5.1347	-2.7662	0.5203	0.6907	0.4334	-0.3557	19.9581	2.3005	15.32	2	0.00000
6045360124906627072	245.524437	-26.888935	-0.3321	-0.3637	0.5677	-2.2204	-0.7223	0.6660	0.8870	0.6197	-0.3337	20.3389	1.5473	15.34	2	0.00000
6045360399788033664	245.501444	-26.877403	-0.3526	-0.3522	0.5636	-1.7661	-4.8911	0.4594	0.6326	0.3968	-0.1560	19.8371	1.5869	15.29	0	0.00000
6045360399788034048	245.501640	-26.875394	-0.3524	-0.3502	0.2986	-6.0473	-0.0279	0.2423	0.3335	0.2075	-0.1683	19.0213	1.4262	15.3	3	0.00000
6045360395484130944	245.494626	-26.870258	-0.3587	-0.3451	-0.3013	-6.4026	0.1052	0.3024	0.4170	0.2558	-0.1712	19.3273	1.4359	15.29	2	0.00000
6045360395484650112	245.495892	-26.869998	-0.3576	-0.3448	-0.1807	-0.7449	-5.0815	0.4075	0.5642	0.3511	-0.1742	19.7897	1.1967	15.3	2	0.00000
6045360464203623680	245.485268	-26.862571	-0.3671	-0.3374	0.1289	-2.1790	-5.7021	0.3743	0.5221	0.3373	-0.2488	19.5553	1.3445	15.28	3	0.00000
6045360464210052224	245.490259	-26.863774	-0.3626	-0.3386	1.6179	-17.880	-11.132	0.6029	0.8678	0.5222	-0.0587	20.2041	1.9185	15.31	0	0.00000
6045360468507516928	245.491841	-26.863093	-0.3612	-0.3379	0.3352	-3.1038	-6.2541	0.1154	0.1661	0.0992	-0.1140	17.7680	1.6410	15.32	3	0.00000
6045360395484137344	245.500039	-26.869945	-0.3539	-0.3447	0.8225	-8.7482	-0.3254	0.1961	0.2627	0.1663	-0.2126	18.5490	1.8795	15.33	1	0.00000
6045360399788036480	245.500208	-26.868766	-0.3537	-0.3436	0.5991	1.8250	0.2149	0.1563	0.2024	0.1263	-0.2671	18.1655	1.4357	15.34	3	0.00000
6045360399788037120	245.500202	-26.867824	-0.3537	-0.3426	1.4321	3.9454	-7.2979	0.0303	0.0401	0.0254	-0.3433	14.9894	1.3122	15.34	3	0.00000
6045360434148311040	245.504657	-26.864243	-0.3498	-0.3390	-0.5260	-1.9255	-7.7169	0.6529	0.9116	0.6071	-0.2410	20.3071	1.2937	15.39	2	0.00000
6045360193629600512	245.511222	-26.883151	-0.3439	-0.3579	0.5885	0.5097	-3.7136	0.1164	0.1496	0.0941	-0.2915	17.6289	1.3985	15.31	3	0.00000
6045360193629599104	245.516873	-26.886062	-0.3388	-0.3608	0.5593	-4.3469	-0.8695	0.3049	0.3671	0.2360	-0.2967	19.1309	1.7030	15.32	3	0.00000
6045360193629600640	245.517079	-26.881734	-0.3386	-0.3565	0.5504	-0.2323	-7.9691	0.1088	0.1479	0.0919	-0.2150	17.6423	1.4101	15.35	3	0.00000
6045360189326212736	245.512395	-26.879272	-0.3428	-0.3540	0.4903	-11.832	-4.5691	0.5162	0.6739	0.4098	-0.2306	19.8462	1.4925	15.34	2	0.00000
6045360159269861888	245.523815	-26.881470	-0.3326	-0.3562	-0.1665	-2.7888	-6.5802	0.3837	0.4918	0.3080	-0.1867	19.5856	1.4999	15.39	3	0.00000
6045360189326216576	245.508939	-26.873187	-0.3459	-0.3480	0.7859	3.7271	-1.6816	0.7155	0.9296	0.5517	-0.1730	20.2154	1.3369	15.36	2	0.00000
6045360193626530560	245.509834	-26.873700	-0.3451	-0.3485	-0.6477	1.3778	-6.9148	1.5645	2.4349	1.7390	0.1728	20.8552	0.8715	15.36	2	0.00000
6045360227989340160	245.524667	-26.876651	-0.3319	-0.3514	0.9924	-0.3581	2.4448	0.1446	0.1979	0.1220	-0.1809	18.1414	2.1290	15.42	3	0.00000
6045360227989340416	245.528833	-26.875416	-0.3282	-0.3501	2.9279	-19.203	-14.114	0.0533	0.0665	0.0438	-0.3498	16.1497	2.1921	15.45	1	0.00000
6045360227989343872	245.523177	-26.867914	-0.3332	-0.3427	0.1121	-4.7437	-5.2808	0.3230	0.4626	0.2429	-0.0967	19.2210	1.6615	15.47	3	0.00000
6045360223685433472	245.529044	-26.872069	-0.3280	-0.3468	1.4919	-2.4913	-7.1310	0.3545	0.4831	0.2990	-0.1148	19.4410	2.3579	15.47	3	0.00000
6045360227989342592	245.525253	-26.870212	-0.3314	-0.3449	0.0105	-1.2425	-4.1736	0.2006	0.2707	0.1671	-0.1928	18.6601	1.4603	15.46	3	0.00000
6045360227989342464	245.528623	-26.869809	-0.3284	-0.3445	0.2466	-7.0443	-5.7275	0.1366	0.1864	0.1164	-0.2045	18.0754	1.4761	15.48	3	0.00000
6045359089813967744	245.552399	-26.919022	-0.3070	-0.3937	1.0759	-11.587	-11.789	0.1277	0.1608	0.1139	-0.3337	17.8087	1.8162	15.28	3	0.00000
6045359295979064832	245.544073	-26.913591	-0.3145	-0.3883	0.6800	-4.8773	-2.8315	0.4554	0.6043	0.3817	-0.1610	19.8957	1.7564	15.27	0	0.00000
6045359300272889216	245.544149	-26.913263	-0.3144	-0.3879	1.5056	-6.2408	-6.0910	1.0151	1.5819	1.0065	0.0915	20.6849	nan	15.28	0	0.00000
6045359300276941696	245.551102	-26.916248	-0.3082	-0.3909	0.4353	-6.9212	-0.1508	0.2281	0.2809	0.1855	-0.1375	18.7642	1.5227	15.29	2	0.00000
