# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
5950131830870569984	261.163298	-48.329634	-0.1383	 0.0923	-0.2181	-9.1444	-11.013	0.2668	0.3017	0.2417	0.2495	19.1257	1.3656	86.22	3	0.00000
5950131732066595200	261.161689	-48.331663	-0.1393	 0.0903	-0.0304	-1.6541	-1.3807	1.1914	2.2881	1.7112	0.6558	20.6380	1.9400	86.23	2	0.02164
5950131732061628160	261.157506	-48.335303	-0.1421	 0.0867	-0.0139	-2.8638	-5.1443	0.2586	0.2887	0.2532	0.1305	19.0727	2.0034	86.21	0	0.04157
5950131732061630336	261.159900	-48.333202	-0.1405	 0.0888	0.1146	1.9987	-8.8281	0.5637	0.7087	0.5816	0.4389	20.1752	1.7994	86.22	2	0.00000
5950131732061626368	261.162264	-48.332580	-0.1390	 0.0894	0.6149	-4.9578	-3.9303	0.5585	0.6423	0.5112	0.3205	20.0237	1.2375	86.27	3	0.00003
5950131732061624320	261.160086	-48.334491	-0.1404	 0.0875	0.6147	-1.5018	-4.6542	0.6361	0.7764	0.6516	0.2885	20.1873	1.1604	86.26	3	0.15734
5950131732061625856	261.158219	-48.334879	-0.1416	 0.0871	0.9689	-4.7797	-0.9333	0.8664	1.4180	1.0106	0.2545	20.4362	nan	86.22	0	0.00132
5950131727764071680	261.158324	-48.335323	-0.1416	 0.0866	0.6605	-1.7937	-2.9831	0.0498	0.0562	0.0464	0.0392	16.1994	1.0800	86.24	3	0.00000
5950131732061624448	261.157197	-48.336376	-0.1423	 0.0856	0.7344	-2.7539	-3.9067	0.5433	0.6801	0.5758	0.4017	20.1189	1.9653	86.23	2	0.11746
5950131732110033536	261.155785	-48.338687	-0.1432	 0.0833	0.4492	-2.8689	-6.2206	0.6484	1.0393	0.8376	0.6201	20.2998	1.2585	86.25	3	0.02831
5950131727765710208	261.158969	-48.337460	-0.1411	 0.0845	0.2235	-4.6729	-7.4657	0.1418	0.1578	0.1349	0.0568	18.1240	1.2451	86.3	3	0.00000
5950131732061613440	261.158778	-48.338355	-0.1413	 0.0836	0.3449	3.2527	-3.7067	0.2188	0.2596	0.2212	0.2429	18.8508	1.5416	86.32	3	0.00000
5950131732110031872	261.157369	-48.339322	-0.1422	 0.0826	-3.9670	-4.7330	-8.2233	1.1823	1.1059	1.0768	0.0915	20.1843	1.7326	86.31	0	0.00243
5950131732061607936	261.159843	-48.339397	-0.1405	 0.0826	0.5326	0.1021	2.0569	0.5712	0.7149	0.5996	0.3880	20.2217	1.3262	86.37	3	0.00000
5950131693405962496	261.151187	-48.343720	-0.1463	 0.0782	0.1497	-1.4287	-1.8760	0.1323	0.1476	0.1226	0.1529	17.9343	1.2435	86.24	3	0.00000
5950131697701871488	261.148585	-48.346026	-0.1480	 0.0759	0.2965	-2.8927	-7.2114	0.2988	0.3376	0.2798	0.0981	19.2569	1.2616	86.22	3	0.00000
5950131693421350784	261.148765	-48.346789	-0.1479	 0.0752	0.3926	-8.2816	-0.0869	0.2590	0.2895	0.2368	0.0453	19.0342	1.2732	86.24	3	0.00000
5950131732066575872	261.156502	-48.339965	-0.1428	 0.0820	0.2192	-2.4049	-4.7763	0.9703	1.6133	1.1794	0.2013	20.5354	0.8948	86.3	3	0.09147
5950131732061613696	261.155379	-48.340562	-0.1435	 0.0814	0.4431	-0.4012	-1.9068	0.4650	0.5469	0.4695	0.2645	19.9350	1.4437	86.28	3	0.00000
5950131727791356416	261.157548	-48.342233	-0.1421	 0.0797	-0.2986	-4.8169	-6.1339	0.2372	0.2586	0.2210	0.1235	18.9211	1.3668	86.38	3	0.00000
5950131697706825344	261.154423	-48.345090	-0.1441	 0.0769	-1.6218	1.4335	-4.1274	0.8910	1.3711	0.9722	0.5170	20.5124	1.5272	86.36	2	0.01544
5950131697706820096	261.153215	-48.346842	-0.1449	 0.0751	0.2536	-5.6527	-0.7104	1.0973	1.6468	1.3164	0.3657	20.5610	1.4665	86.36	2	0.00048
