# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
4065688202232723328	271.764495	-25.150941	-0.0645	-0.1536	0.2673	0.0975	-2.0743	0.1972	0.2457	0.1896	0.4437	18.6049	2.9326	127.7	0	0.00000
4065688202175983744	271.764395	-25.150642	-0.0646	-0.1533	0.8625	-2.6553	-16.544	0.9216	1.3541	0.9993	0.6616	20.0918	nan	127.7	0	0.85084
4065687996074679552	271.766720	-25.151173	-0.0625	-0.1539	0.3806	-2.4672	-18.512	0.0231	0.0232	0.0168	0.0267	13.6222	2.0718	127.8	3	0.99999
4065687996018828032	271.768409	-25.151321	-0.0610	-0.1540	0.7794	-3.0094	-17.907	0.4517	0.4959	0.3593	0.1740	19.6830	1.8480	127.8	0	0.99126
4065687996018835200	271.767661	-25.150206	-0.0616	-0.1529	0.1125	-0.9342	-5.8276	0.9290	0.9241	0.7275	0.2757	20.0336	2.1166	128	0	0.00000
4065687996020436736	271.772344	-25.153374	-0.0574	-0.1561	1.2931	-2.2111	-3.3690	0.8935	1.3934	1.1805	0.6441	20.2703	nan	127.8	0	0.00000
4065687996018802432	271.771712	-25.153341	-0.0580	-0.1560	0.4930	-3.5420	-5.6011	0.2087	0.2506	0.1911	0.2769	18.4355	3.1214	127.7	0	0.00000
4065688030378532736	271.774131	-25.153350	-0.0558	-0.1560	0.6769	-2.8771	-18.845	0.3916	0.4060	0.2905	0.0850	19.3953	1.7901	127.8	2	0.99875
4065687996018819200	271.769448	-25.152217	-0.0600	-0.1549	1.0040	-2.4721	-17.311	0.6934	0.6458	0.5029	0.1983	20.0250	1.9199	127.8	0	0.97412
4065687996020441344	271.772009	-25.152300	-0.0577	-0.1550	0.8480	-8.3463	-5.7020	1.3169	1.9220	1.3662	0.7292	20.4719	4.0932	127.9	0	0.00000
4065687996018822272	271.769559	-25.151487	-0.0599	-0.1542	0.3579	0.9717	-3.8910	0.2546	0.2758	0.2134	0.1274	19.0040	2.2930	127.9	2	0.00000
