# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
4111890917727276672	255.541514	-26.397294	-0.1039	-0.1294	1.3952	-0.6359	-1.6329	1.1016	1.1000	0.6788	-0.0166	20.3407	nan	101.5	0	0.00010
4111890917727335168	255.535464	-26.392351	-0.1093	-0.1244	3.1337	-0.0810	-6.5298	0.4509	0.5645	0.3826	-0.0214	19.4184	0.9641	101.6	0	0.00000
4111890913404615168	255.534786	-26.392111	-0.1099	-0.1242	3.5639	-6.2777	-3.3015	1.1288	1.8509	1.1960	-0.3302	20.5341	0.9939	101.5	3	0.00000
4111890917757004928	255.535887	-26.391878	-0.1089	-0.1240	-1.2995	-4.7725	-5.4392	0.4077	0.5121	0.3362	0.0524	19.0784	0.9185	101.6	1	0.00000
4111890917727299328	255.538023	-26.395519	-0.1070	-0.1276	-2.3372	-2.9916	-0.1538	1.1395	1.2129	0.6770	0.0248	20.3048	1.2684	101.5	2	0.05352
4111890917727300096	255.538923	-26.395035	-0.1062	-0.1271	-1.9690	-7.8903	-6.6020	1.3061	2.4524	1.1516	0.6396	20.3837	nan	101.6	0	0.00000
4111890917756999040	255.539514	-26.394542	-0.1057	-0.1266	0.0180	-3.5258	-6.8266	0.9195	1.8600	1.0441	0.6141	20.1963	nan	101.6	0	0.00000
4111890917727300480	255.539819	-26.394588	-0.1054	-0.1267	-0.0034	-0.9716	-4.6047	0.4236	0.6204	0.3570	0.2963	19.4138	1.1580	101.6	0	0.00000
4111890917756996224	255.541684	-26.396977	-0.1037	-0.1291	0.8732	-4.0255	-5.1481	0.3486	0.4426	0.2880	0.0268	19.2517	1.7203	101.6	0	0.00000
4111890917727298432	255.540461	-26.394566	-0.1048	-0.1266	-0.2911	-5.7693	-5.5360	0.9438	1.2336	0.7013	0.1860	20.0889	1.4300	101.7	1	0.00000
4111890917727294080	255.541768	-26.394680	-0.1037	-0.1268	0.8439	-10.140	-3.5630	0.4438	0.5521	0.3467	0.1996	19.4522	1.7688	101.7	0	0.00000
4111890917727311104	255.539464	-26.393499	-0.1057	-0.1256	-0.9502	-8.8378	-7.9511	1.0716	1.5192	0.7528	0.0996	20.2986	1.1268	101.7	2	0.00000
4111890917727325824	255.537990	-26.392240	-0.1070	-0.1243	0.4792	-2.5938	-7.5987	0.7929	0.9717	0.6119	0.0283	20.1037	0.9136	101.7	0	0.00000
4111890917728061184	255.539020	-26.391804	-0.1061	-0.1239	0.9132	0.7847	-3.5911	1.7390	2.1778	1.1086	-0.0100	20.6920	4.1786	101.8	0	0.00010
4111890917727312000	255.541677	-26.392358	-0.1037	-0.1244	-0.3016	-8.2225	-8.4527	0.2774	0.3593	0.2114	0.0653	18.9247	1.0474	101.9	1	0.00000
4111890913403176832	255.542414	-26.392535	-0.1031	-0.1246	0.0048	-1.6242	-6.2751	0.1993	0.2562	0.1522	0.0814	18.4012	1.1975	101.9	3	0.00000
4111890986446853888	255.530098	-26.388059	-0.1141	-0.1201	-0.2503	-7.3717	-5.5830	0.3242	0.4112	0.2620	0.1169	19.1645	1.2387	101.6	3	0.00000
4111890986476495488	255.526446	-26.385055	-0.1174	-0.1171	0.9550	5.4739	0.3627	0.0247	0.0277	0.0188	-0.0612	13.7709	0.8939	101.5	1	0.00000
4111890986476495360	255.527191	-26.384788	-0.1167	-0.1169	0.3844	4.8972	-4.1218	0.1278	0.1444	0.0981	-0.1015	17.5763	0.9437	101.6	0	0.00000
4111890982119553792	255.522246	-26.381680	-0.1212	-0.1138	0.2251	1.0626	-0.8519	0.2219	0.2451	0.1665	-0.0093	18.5488	1.1222	101.5	3	0.00000
4111890986446910208	255.523154	-26.381729	-0.1203	-0.1138	0.7995	-3.9050	-5.7877	0.2993	0.3180	0.2211	-0.0166	18.9193	1.1400	101.6	3	0.00000
4111890982119553664	255.523363	-26.380700	-0.1202	-0.1128	0.0761	0.1824	-3.6479	0.2525	0.2780	0.1909	-0.0274	18.7082	1.1708	101.6	3	0.00000
4111890986446926080	255.521827	-26.379733	-0.1215	-0.1118	-1.1997	-2.6099	-4.9208	0.8450	1.0164	0.6381	-0.0304	20.1647	1.1789	101.6	2	0.00000
4111890986446925184	255.522989	-26.379429	-0.1205	-0.1115	0.3250	-1.4541	-10.487	0.3341	0.3665	0.2472	-0.0166	18.7812	1.6034	101.7	1	0.00000
4111890986446898816	255.524020	-26.383391	-0.1196	-0.1155	0.9064	-5.2398	-4.1274	0.5259	0.6667	0.4373	0.0298	19.6323	1.1320	101.5	0	0.00000
4111890986446891136	255.525844	-26.383754	-0.1179	-0.1158	0.5208	-3.5602	-6.9546	0.1939	0.2387	0.1665	-0.1613	18.3508	1.0304	101.6	0	0.00000
4111890982122686848	255.526475	-26.383029	-0.1174	-0.1151	0.1628	-1.3271	-4.3882	0.0365	0.0433	0.0290	-0.0610	15.3508	1.5162	101.7	3	0.00000
4111890986446902144	255.525645	-26.382093	-0.1181	-0.1142	0.2818	-1.1542	-3.5356	0.3639	0.5360	0.2731	0.4315	18.9764	1.1501	101.7	3	0.00000
4111890986446888192	255.528125	-26.383330	-0.1159	-0.1154	0.1043	-2.6130	-4.0968	0.3410	0.3888	0.2707	0.0873	19.0720	1.1166	101.8	3	0.00000
4111890986446886656	255.528718	-26.383314	-0.1154	-0.1154	0.8199	-1.9336	-2.1611	0.5631	0.6870	0.4499	0.0627	19.8011	nan	101.8	0	0.00000
4111890982122678912	255.530067	-26.383213	-0.1141	-0.1153	0.1918	-1.6258	1.0922	0.1605	0.1903	0.1273	-0.0575	18.1498	1.2496	101.9	3	0.00000
4111890986446909312	255.524562	-26.381413	-0.1191	-0.1135	0.3566	-0.8581	-0.7827	0.2123	0.2397	0.1604	0.0083	18.4189	1.1195	101.7	3	0.00000
4111890982119553408	255.525156	-26.381205	-0.1185	-0.1133	0.2233	-5.0959	-4.3948	0.5431	0.6474	0.4384	0.0614	19.7399	nan	101.7	0	0.00000
4111890986446908800	255.524615	-26.380740	-0.1190	-0.1128	1.5795	-3.3431	-4.1325	0.9035	1.0935	0.6591	0.2258	20.2720	nan	101.7	0	0.00000
4111890986446918656	255.525891	-26.379423	-0.1179	-0.1115	-0.0721	-1.0277	-0.3143	0.5647	0.6625	0.4322	0.1244	19.7643	1.1085	101.9	0	0.00005
4111890986446892288	255.529749	-26.381890	-0.1144	-0.1140	0.3749	-6.0337	-6.3658	0.2889	0.3490	0.2220	0.0770	18.9552	1.0756	101.9	3	0.00000
4111890986446905984	255.528455	-26.380235	-0.1156	-0.1123	0.1638	-4.1350	-4.8598	0.6835	0.9488	0.4998	0.3371	19.7955	1.3286	102	2	0.00000
4111890982119816576	255.529008	-26.379500	-0.1151	-0.1116	-0.0437	0.6518	-3.2922	0.1929	0.2230	0.1512	-0.0274	18.1785	1.2580	102	1	0.00000
4111890986446839552	255.530751	-26.389902	-0.1135	-0.1220	0.0972	-2.4643	-8.9369	0.5069	0.6488	0.4150	0.0750	19.8256	1.2112	101.5	3	0.00000
4111890986446844160	255.530315	-26.389401	-0.1139	-0.1215	2.2774	-7.5520	-2.3585	0.8640	0.8811	0.5626	-0.1390	20.1753	nan	101.5	0	0.00000
4111890986476488960	255.531234	-26.388891	-0.1131	-0.1210	-5.2729	0.5054	-10.819	0.8441	1.0490	0.7171	0.0405	18.9270	1.1701	101.6	0	0.00000
4111890917727346176	255.534944	-26.390746	-0.1098	-0.1228	-0.8855	-0.7039	-3.1152	1.8134	2.0770	1.0838	0.2953	20.3695	1.6583	101.6	0	0.00007
4111890913432107008	255.534860	-26.390481	-0.1098	-0.1226	0.9832	-3.8071	0.1097	0.8900	1.0867	0.6137	0.0852	20.1571	1.3186	101.7	0	0.13376
4111890917727346048	255.535355	-26.390066	-0.1094	-0.1221	0.8472	-4.9958	-5.1141	0.7963	0.7915	0.5167	-0.0749	20.0350	nan	101.7	0	0.00000
4111890917727348480	255.535933	-26.390069	-0.1089	-0.1221	0.7191	-5.1138	-4.6476	0.4536	0.5770	0.3738	0.0449	19.6770	1.0132	101.7	3	0.00000
4111890982122675968	255.533834	-26.388757	-0.1108	-0.1208	0.2774	-3.1124	-4.8153	0.0756	0.0800	0.0571	0.0088	16.6141	1.3451	101.7	3	0.00000
4111890986446854528	255.532131	-26.387102	-0.1123	-0.1192	0.6435	-0.5582	0.7059	0.3626	0.5214	0.3160	0.3826	19.0468	1.1695	101.7	3	0.00000
4111890986476493184	255.530490	-26.386281	-0.1138	-0.1184	1.4633	1.3707	-2.6135	0.2362	0.2824	0.1959	-0.0803	18.4737	1.1736	101.7	0	0.00000
4111890986476492032	255.533167	-26.385378	-0.1114	-0.1175	0.5379	-5.1047	0.0758	0.0514	0.0608	0.0400	-0.0125	15.1117	1.0475	101.9	1	0.00000
4111890986476490112	255.533489	-26.387499	-0.1111	-0.1196	-0.4607	-0.9685	0.5029	0.3996	0.5157	0.3425	0.0541	19.4768	1.1422	101.8	0	0.00047
4111890986446852224	255.533644	-26.386780	-0.1109	-0.1189	0.2126	-1.6407	-0.5842	0.4295	0.5572	0.3647	0.1035	19.5941	nan	101.8	0	0.00000
4111890917727335680	255.537897	-26.391193	-0.1071	-0.1233	0.0119	-7.3659	-7.0626	1.0327	1.1710	0.7517	-0.1232	20.3841	1.4503	101.8	2	0.00000
4111890917727331456	255.538570	-26.391248	-0.1065	-0.1233	-0.5172	-8.1387	-5.0344	0.3588	0.4453	0.2803	0.1123	19.2527	1.0770	101.8	3	0.00000
4111890917727329920	255.541013	-26.390373	-0.1043	-0.1224	1.0824	-3.9236	-7.5086	0.4058	0.5859	0.3249	0.2511	19.4218	1.0227	102	3	0.00000
4111890917727319040	255.542354	-26.391250	-0.1031	-0.1233	-1.8843	-3.1705	-6.0663	1.1986	2.0741	0.9511	0.2875	20.5197	1.3061	102	2	0.00000
4111890917727332224	255.542562	-26.389439	-0.1029	-0.1215	0.0361	-0.8136	-2.0310	0.4426	0.6672	0.3697	0.2669	19.5335	1.4535	102.1	2	0.00000
4111890917727359872	255.536903	-26.387672	-0.1080	-0.1198	-1.3944	-1.5065	-3.8124	0.9242	1.0131	0.6910	0.0283	20.3981	1.2097	102	0	0.00000
4111890917727348096	255.539389	-26.388597	-0.1058	-0.1207	0.2138	-4.3344	-7.8245	0.4357	0.5489	0.3562	0.0700	19.5730	1.0967	102	2	0.00000
4111890917727371648	255.537334	-26.385804	-0.1076	-0.1179	0.3404	-3.4974	-7.0348	1.1230	1.3756	0.8946	0.2573	20.4372	1.6888	102.1	0	0.00000
4111890917727355008	255.539851	-26.387312	-0.1054	-0.1194	-0.5687	-2.8613	-1.3351	0.9650	0.9387	0.6019	-0.1236	20.2788	0.9293	102.1	2	0.00005
4111890917729383680	255.539350	-26.386343	-0.1058	-0.1184	0.6942	-0.3809	-2.0996	1.4669	2.8123	1.4239	0.0270	20.6002	0.9927	102.2	0	0.01222
4111890913404624256	255.540742	-26.388112	-0.1046	-0.1202	0.4106	-3.2402	-5.0558	0.3705	0.4812	0.3322	-0.0534	19.3749	0.8077	102.1	1	0.00000
4111890917727346688	255.541175	-26.387968	-0.1042	-0.1200	-0.0134	-2.9334	-4.5915	0.4369	0.5537	0.3681	-0.0787	19.4139	1.1461	102.2	2	0.00000
4111890917727353600	255.541073	-26.386926	-0.1043	-0.1190	-1.3009	-0.4881	-5.2694	0.8512	0.8892	0.6081	-0.1224	20.2480	1.1948	102.2	2	0.00000
4111890986446880384	255.530250	-26.383693	-0.1140	-0.1158	-1.6246	-2.9214	-3.3719	1.0271	1.0483	0.7017	-0.0588	20.2392	nan	101.8	0	0.00000
4111890986476549632	255.530943	-26.383760	-0.1134	-0.1158	0.1275	1.1037	-0.7076	0.8977	0.9922	0.7158	-0.1767	20.3448	1.3252	101.9	3	0.00004
4111890986446869504	255.531904	-26.384693	-0.1125	-0.1168	0.6220	4.6914	2.9555	0.1549	0.1759	0.1112	-0.0210	17.9587	1.0903	101.9	3	0.00000
4111890986446871168	255.532871	-26.383826	-0.1116	-0.1159	-1.0557	-3.6431	-5.8368	0.9885	1.0590	0.6673	-0.0009	20.4192	0.6295	102	2	0.00000
4111890982151584256	255.532845	-26.383006	-0.1117	-0.1151	-0.5837	-5.2040	-3.4422	0.5599	0.6463	0.4203	0.0114	19.8752	0.9842	102	1	0.00000
4111890986446860544	255.534577	-26.385277	-0.1101	-0.1174	1.4530	-2.5023	-7.0998	1.0670	1.1343	0.8904	-0.2497	20.4181	nan	102	0	0.00000
4111890986446860672	255.534700	-26.384939	-0.1100	-0.1170	-0.2344	-2.9893	-5.2198	0.4534	0.5613	0.3764	0.1588	19.5472	1.1166	102	0	0.00000
4111890982122673536	255.536607	-26.385355	-0.1083	-0.1174	0.1540	-3.8332	-1.6673	0.1005	0.1205	0.0807	-0.0152	17.3648	1.0613	102.1	3	0.00000
4111890986476498432	255.530614	-26.380592	-0.1137	-0.1127	-0.1170	0.6652	-5.3630	0.3631	0.4055	0.2821	0.0481	19.1085	nan	102.1	0	0.00000
4111890982122691712	255.531079	-26.380551	-0.1132	-0.1126	0.2077	-2.5795	-8.5253	0.2086	0.2473	0.1683	-0.0635	18.4524	1.5087	102.1	0	0.00000
4111890986446896768	255.530579	-26.380262	-0.1137	-0.1123	0.0167	-2.8562	-3.4682	0.3001	0.3279	0.2322	0.0036	18.8739	nan	102.1	0	0.00000
4111890986476498304	255.531954	-26.380219	-0.1125	-0.1123	0.3531	-7.8182	-16.274	0.1352	0.1520	0.1039	-0.0447	17.7440	1.3137	102.2	1	0.00000
4111890982119549312	255.535412	-26.381824	-0.1094	-0.1139	0.1035	-4.0309	-4.5690	0.3181	0.4029	0.2584	0.0599	19.1785	0.9929	102.2	3	0.00000
4111890986446882432	255.535292	-26.381246	-0.1095	-0.1133	0.8459	-10.932	-5.5662	0.7279	0.8154	0.4982	-0.1303	20.0111	nan	102.3	0	0.00000
4111890986446854144	255.537654	-26.384750	-0.1073	-0.1168	1.4260	-4.3160	2.0512	1.1442	1.3310	0.7948	-0.0914	20.4493	0.9423	102.2	3	0.73912
4111890917757011584	255.540754	-26.385040	-0.1046	-0.1171	-7.4188	5.2700	-16.471	1.4822	1.7020	1.0437	-0.0836	20.2164	2.3858	102.3	0	0.00000
4111890913403201664	255.541041	-26.383611	-0.1043	-0.1157	-0.8861	-3.5811	-2.1901	0.3138	0.3654	0.2362	-0.0585	18.3359	1.2955	102.4	1	0.00000
4111890986446870528	255.537070	-26.382328	-0.1079	-0.1144	-0.2525	2.4759	-2.6296	0.5712	0.9100	0.4579	0.3571	19.7178	0.9938	102.3	3	0.00000
4111890986476548992	255.539020	-26.382311	-0.1061	-0.1144	0.2143	-1.9521	2.1566	1.5137	2.6229	1.4087	0.0888	20.5859	nan	102.4	0	0.39171
4111890986446867840	255.539375	-26.381855	-0.1058	-0.1139	-0.2913	-2.8579	-1.3540	0.1912	0.2312	0.1530	-0.0812	18.3638	1.0839	102.5	3	0.00000
4111890986486259968	255.536789	-26.381221	-0.1081	-0.1133	0.2084	-6.7781	-5.2478	1.2075	1.5948	0.8183	0.2771	20.0693	1.1632	102.4	0	0.00000
4111890986476494592	255.537581	-26.381433	-0.1074	-0.1135	0.1325	-5.5621	-7.5903	0.0548	0.0636	0.0426	-0.1026	15.9616	1.3654	102.4	3	0.00000
4111890986446868096	255.539938	-26.381260	-0.1053	-0.1133	0.1969	-3.5383	-0.5659	1.1169	1.3926	0.9989	-0.0016	20.4461	nan	102.5	0	0.09293
4111890982119552128	255.539031	-26.381110	-0.1061	-0.1132	0.1759	-2.9497	-3.3472	0.9470	1.1024	0.7365	0.0412	20.3411	nan	102.5	0	0.00000
4111890986446875136	255.539681	-26.380547	-0.1055	-0.1126	0.0156	-3.7746	-4.2260	0.4463	0.5665	0.3733	0.0377	19.5469	0.0776	102.5	0	0.00000
4111890917727380736	255.540817	-26.382859	-0.1045	-0.1149	0.3036	-1.7388	-1.3412	0.7881	0.9497	0.5855	-0.1816	20.1325	nan	102.5	0	0.00030
4111890986446868224	255.540351	-26.381338	-0.1049	-0.1134	-0.5416	0.3868	-12.213	0.4636	0.5916	0.3779	0.0086	19.6521	0.9848	102.5	1	0.00000
4111890917757015936	255.540989	-26.381992	-0.1044	-0.1141	8.0331	-8.8950	-1.4950	1.2247	1.4678	1.0367	-0.2259	20.0444	0.9129	102.5	0	0.00005
4111890917727386752	255.541825	-26.381369	-0.1036	-0.1134	-1.7892	-6.5293	-5.1252	1.5027	1.6123	1.4466	-0.3714	20.4618	nan	102.6	0	0.00000
4111890913400074240	255.542176	-26.381383	-0.1033	-0.1135	0.3526	-6.4100	-7.0283	0.2741	0.3338	0.2188	-0.0219	18.8507	1.0485	102.6	1	0.00000
4111891188281139328	255.515028	-26.374838	-0.1276	-0.1069	-0.2119	0.9605	-2.8752	0.3755	0.4384	0.2843	0.0300	17.7785	1.1849	101.5	1	0.00000
4111891192605392768	255.516104	-26.374196	-0.1267	-0.1063	-0.2912	-1.6239	-4.1363	0.5693	0.7774	0.4760	0.1599	19.8227	nan	101.6	0	0.00000
4111891188281139200	255.516034	-26.373825	-0.1267	-0.1059	1.1662	-10.149	-11.742	0.1297	0.1548	0.1030	0.0150	17.7282	1.8775	101.6	0	0.00000
4111891261324907520	255.509245	-26.368100	-0.1328	-0.1002	0.0516	0.1408	-3.2350	0.2980	0.3289	0.2157	-0.1089	18.8259	1.4157	101.5	0	0.00000
4111891192634942976	255.513650	-26.372390	-0.1289	-0.1045	0.2529	-0.6132	2.1956	0.0352	0.0405	0.0269	-0.0667	15.1679	1.5487	101.5	3	0.00000
4111891188278007680	255.511254	-26.369669	-0.1310	-0.1018	0.7233	-4.3491	1.9557	0.1942	0.2257	0.1524	-0.0357	18.2590	1.6162	101.5	2	0.00410
4111891192605414656	255.513249	-26.370452	-0.1292	-0.1026	0.5701	0.0677	-3.1506	0.2466	0.2849	0.1879	-0.0477	18.7550	1.0997	101.6	3	0.00000
4111891192605403136	255.515542	-26.371857	-0.1272	-0.1040	0.5760	-2.6212	-7.0081	0.3713	0.4723	0.3032	0.1548	19.2152	1.2462	101.7	3	0.00000
4111891192605426176	255.511825	-26.368341	-0.1305	-0.1004	-0.4439	2.2534	-8.4740	0.5157	0.6298	0.4243	0.0284	19.4609	1.4361	101.7	0	0.00000
4111891188281147776	255.513519	-26.369532	-0.1290	-0.1016	0.3415	-0.7900	-11.544	0.1219	0.1366	0.0911	-0.0452	17.5864	1.1569	101.7	3	0.00000
4111891261324908672	255.510525	-26.367270	-0.1317	-0.0994	-0.2573	-0.2374	-4.4280	0.4640	0.5942	0.3774	0.0992	19.6405	1.4995	101.6	2	0.00000
4111891192605427840	255.512595	-26.367281	-0.1298	-0.0994	-0.3511	-4.8991	1.6180	0.8280	0.8829	0.5330	0.0658	20.0554	1.7465	101.8	2	0.72008
4111891192605416832	255.514144	-26.369441	-0.1284	-0.1015	0.7233	-3.4304	-11.595	0.9257	0.8744	0.5593	0.0341	20.1290	1.5040	101.7	0	0.00000
4111891192605416320	255.514812	-26.369312	-0.1278	-0.1014	-0.5509	-2.4169	-7.9173	0.6236	0.8197	0.5278	0.2524	20.0112	1.1488	101.8	2	0.00000
4111891261324938496	255.503842	-26.360407	-0.1377	-0.0925	0.0741	-0.0890	1.7663	0.2488	0.2961	0.2018	-0.0166	18.7878	1.4902	101.5	3	0.00000
4111891261324942592	255.502996	-26.358915	-0.1384	-0.0910	-0.2745	-0.7249	-6.4627	0.3385	0.4434	0.2675	0.0504	19.2455	1.5020	101.6	0	0.00000
4111891256997725824	255.503632	-26.358480	-0.1379	-0.0906	1.4989	2.7231	-2.2209	0.5562	0.6919	0.4474	0.0735	19.9029	0.8316	101.6	3	0.00000
4111891261324946816	255.502068	-26.356794	-0.1393	-0.0889	-0.2944	-2.3160	-4.4715	0.2962	0.3515	0.2362	-0.1312	19.0736	0.8124	101.6	3	0.00000
4111891261324944000	255.503743	-26.357534	-0.1378	-0.0896	-1.9071	-2.6107	-4.7673	1.0716	1.4020	0.8018	0.2483	20.4379	1.0860	101.7	0	0.00000
4112078934182829056	255.500800	-26.355527	-0.1404	-0.0876	-0.1816	-6.3870	-13.020	0.6040	0.7558	0.4680	-0.1890	20.0006	1.6949	101.6	2	0.00000
4112078934182825984	255.503019	-26.355197	-0.1384	-0.0873	0.9561	-0.0680	0.9111	0.6292	0.7956	0.4871	-0.1081	19.9184	nan	101.7	0	0.01951
4111891261354458496	255.505836	-26.364395	-0.1359	-0.0965	-2.2698	-1.4700	-5.2216	1.5198	1.4720	0.9986	-0.4513	20.4799	0.8718	101.5	0	0.00000
4111891261325468544	255.508471	-26.365880	-0.1335	-0.0980	0.3274	-8.6308	0.1647	0.8257	1.0562	0.7546	-0.2327	20.3123	1.2598	101.6	2	0.00001
4111891261354427520	255.507407	-26.363930	-0.1345	-0.0960	0.1257	-4.5560	-6.4955	0.0721	0.0807	0.0565	-0.1029	16.7846	1.5259	101.6	3	0.00000
4111891261324920448	255.509702	-26.363889	-0.1324	-0.0960	0.2444	-2.4287	-5.3937	0.4398	0.5639	0.3623	0.0807	19.5895	1.1274	101.8	2	0.00000
4111891261324934272	255.504892	-26.361294	-0.1367	-0.0934	0.7691	-6.9090	-0.8225	0.4219	0.4853	0.3274	0.0310	19.2081	1.3679	101.6	0	0.00000
4111891261324936320	255.505087	-26.360668	-0.1366	-0.0928	-2.5253	-2.4647	-6.0166	0.9310	1.0545	0.6922	-0.0773	20.3526	nan	101.6	0	0.00000
4111891261324925952	255.509501	-26.362596	-0.1326	-0.0947	-0.3966	-3.3060	-7.2325	0.5421	0.6613	0.4750	-0.1505	19.8186	0.9809	101.8	2	0.00000
4111891261324914048	255.510720	-26.365348	-0.1315	-0.0975	-0.1903	-6.9472	-6.9916	0.4459	0.5712	0.3590	0.1254	19.5729	1.2408	101.7	2	0.00000
4111891261325469568	255.510948	-26.364036	-0.1313	-0.0961	1.8825	-6.1444	-3.0223	1.1966	1.2721	0.9097	-0.2130	20.5027	1.5850	101.8	2	0.00000
4111891261324912128	255.512829	-26.364842	-0.1296	-0.0969	-1.3949	-2.7307	-1.8875	0.8415	0.8536	0.5392	-0.0079	20.1249	1.0329	101.9	2	0.00000
4111891188301035136	255.516710	-26.366659	-0.1261	-0.0988	0.0295	-1.7873	-8.0750	0.1920	0.2236	0.1504	-0.0166	18.2877	1.0955	102.1	3	0.00000
4111891261324909568	255.514361	-26.365009	-0.1282	-0.0971	-0.2067	3.2184	-7.7440	1.1435	1.3519	0.7748	0.2347	20.3261	1.0343	102	0	0.00000
4111891261324921600	255.512094	-26.362600	-0.1303	-0.0947	1.0006	5.4120	-18.469	0.4054	0.4865	0.3184	0.0430	19.4207	2.1118	102	2	0.00000
4111891256997491456	255.512839	-26.362637	-0.1296	-0.0947	-0.1909	-0.6831	-2.1087	0.2873	0.3657	0.2388	0.0748	19.0177	1.0950	102	2	0.00000
4111891192634948096	255.515592	-26.364320	-0.1271	-0.0964	0.2349	-2.9342	-1.2926	0.2495	0.2795	0.1927	-0.0206	18.5331	1.4049	102.1	1	0.00000
4111891261324919168	255.515780	-26.361809	-0.1270	-0.0939	1.1173	-2.0514	-6.8096	1.0150	1.5212	0.8075	0.3834	20.3097	1.0909	102.2	0	0.00000
4111891261324935168	255.506834	-26.360161	-0.1350	-0.0923	-0.1157	-5.5025	-2.9808	0.8922	1.1124	0.6906	0.0884	20.3562	1.4394	101.8	2	0.00000
4111891261354429824	255.505650	-26.358516	-0.1361	-0.0906	0.0760	-4.9981	-4.8705	0.0274	0.0320	0.0220	-0.0763	14.6361	1.7982	101.8	1	0.00000
4111891261324933120	255.509054	-26.359889	-0.1330	-0.0920	0.9821	-2.0482	-6.5622	0.7398	0.8938	0.5549	0.0513	20.1482	1.2798	101.9	0	0.00000
4111891261324933504	255.510454	-26.359129	-0.1317	-0.0912	-0.6208	-3.1849	-5.0178	0.5353	0.6194	0.4161	-0.0477	19.9208	1.1415	102	3	0.00000
4111891261325474304	255.504232	-26.357755	-0.1373	-0.0899	-1.6556	-2.1915	0.9612	1.0089	1.4233	1.0158	0.0023	20.4676	nan	101.7	0	0.36649
4111891257003126400	255.504540	-26.357356	-0.1370	-0.0895	0.1348	-1.6777	-5.3335	0.0994	0.1162	0.0796	-0.0325	17.2903	1.3652	101.7	3	0.00000
4111891261354429952	255.505515	-26.357904	-0.1362	-0.0900	0.1834	1.8349	-5.8654	0.1574	0.1807	0.1319	-0.0925	18.0099	nan	101.8	0	0.00000
4111891261324942336	255.506087	-26.357612	-0.1357	-0.0897	0.7993	-0.6869	-6.9059	1.3166	1.3513	0.9295	-0.1704	20.3690	nan	101.8	0	0.00000
4111891261324942208	255.506479	-26.357423	-0.1353	-0.0895	0.0790	-4.7304	-1.6293	0.1479	0.1724	0.1160	-0.0150	17.9817	1.2464	101.9	3	0.00000
4111891261325611136	255.504273	-26.355255	-0.1373	-0.0874	-0.3833	-3.6047	-8.6209	2.4649	2.2543	1.9922	-0.4300	20.6829	nan	101.8	0	0.00001
4111891261324945152	255.505872	-26.356432	-0.1359	-0.0885	0.2125	-4.2340	-7.2954	0.4173	0.5125	0.3474	0.0346	19.4964	0.9671	101.9	3	0.00000
4111891261324945920	255.506139	-26.355786	-0.1356	-0.0879	-2.7533	-5.8538	-2.4187	1.2541	1.5815	1.1238	-0.4136	19.7029	1.4330	101.9	0	0.00020
4111891261324946048	255.506337	-26.355702	-0.1354	-0.0878	-0.2979	-3.7560	-5.3253	0.8346	1.2337	0.8308	-0.6410	19.9054	0.8999	101.9	0	0.00000
4111891261354458752	255.509596	-26.357783	-0.1325	-0.0899	-1.8164	-4.9530	-4.8391	0.7482	0.9501	0.6696	0.0008	19.5251	1.2057	102.1	0	0.00000
4111891261354430464	255.507374	-26.355626	-0.1345	-0.0877	0.2957	0.0728	-2.9891	0.0973	0.1146	0.0779	-0.0351	17.3258	0.9750	102	3	0.00000
4111891261324944256	255.508177	-26.355569	-0.1338	-0.0877	0.7204	1.0750	-0.7891	0.3005	0.3611	0.2465	-0.0292	19.0290	1.4573	102.1	2	0.00000
4111891261324929024	255.510995	-26.360985	-0.1313	-0.0931	0.0345	-1.1054	-1.0969	1.0323	1.1080	0.6891	-0.0247	20.4242	1.2102	102	2	0.00035
4111891261325471616	255.512967	-26.360465	-0.1295	-0.0926	-0.6764	-4.5587	-6.7283	0.8946	1.2340	0.8460	-0.3217	20.3693	1.1550	102.1	2	0.00000
4111891257000652032	255.510606	-26.359778	-0.1316	-0.0919	0.4994	-2.3489	-1.5364	0.1965	0.2202	0.1528	-0.1133	18.4774	1.4118	102	3	0.00000
4111891257000648064	255.513842	-26.361281	-0.1287	-0.0934	0.2786	-5.8610	-5.6887	0.1386	0.1620	0.1070	-0.0381	17.8784	1.4468	102.2	3	0.00000
4111891261324926208	255.513941	-26.360469	-0.1286	-0.0926	-0.9903	-0.4265	-7.0146	1.1013	1.3590	0.8275	0.0872	20.4668	nan	102.2	0	0.00000
4111891256997494528	255.515456	-26.361091	-0.1273	-0.0932	0.0194	-5.9444	-3.8325	0.2396	0.2867	0.1883	-0.0188	18.7438	1.2540	102.3	3	0.00000
4111891261324928128	255.515762	-26.359244	-0.1270	-0.0913	-1.3283	-1.3471	-4.5784	0.7930	0.7991	0.5171	-0.2126	19.9392	nan	102.4	0	0.00000
